op,target,_input_nodes,_args,_kwargs,users,type,_prev,_next,_erased,_repr_fn,meta,input_shapes,input_contiguous,contiguous,e2e_latency,fw_latency,bwall_latency,bw_latency,acc_latency,output_shape,dtype,Name
call_function,<built-in method rsqrt of type object at 0x7fb1e8ae7760>,{add_32: None},"(add_32,)",{},{mul_37: None},,add_32,mul_37,False,,"{'nn_module_stack': OrderedDict([('encoder', ('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('encoder.block.5', ('encoder.block.5', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('encoder.block.5.layer.1', ('encoder.block.5.layer.1', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>)), ('encoder.block.5.layer.1.layer_norm', ('encoder.block.5.layer.1.layer_norm', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerNorm'>))])}","[[1, 512, 1]]",[True],True,0.029696000739932,0.029696000739932,0.0,0,0.0,"(1, 512, 1)",torch.float32,rsqrt_11
call_function,<built-in function mul>,"{add_31: None, rsqrt_11: None}","(add_31, rsqrt_11)",{},{mul_38: None},,rsqrt_11,encoder_block_5_layer_1_layer_norm_weight,False,,"{'nn_module_stack': OrderedDict([('encoder', ('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('encoder.block.5', ('encoder.block.5', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('encoder.block.5.layer.1', ('encoder.block.5.layer.1', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>)), ('encoder.block.5.layer.1.layer_norm', ('encoder.block.5.layer.1.layer_norm', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerNorm'>))])}","[[1, 512, 768], [1, 512, 1]]","[True, True]",True,0.0307199992239475,0.0307199992239475,0.0,0,0.0,"(1, 512, 768)",torch.float32,mul_37
get_attr,encoder.block.5.layer.1.layer_norm.weight,{},(),{},"{getattr_56: None, mul_38: None}",,mul_37,getattr_56,False,,"{'nn_module_stack': OrderedDict([('encoder', ('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('encoder.block.5', ('encoder.block.5', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('encoder.block.5.layer.1', ('encoder.block.5.layer.1', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>)), ('encoder.block.5.layer.1.layer_norm', ('encoder.block.5.layer.1.layer_norm', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerNorm'>))])}",[],[],True,0.0,0.0,0.0,0,0.0,"(768,)",torch.float32,encoder_block_5_layer_1_layer_norm_weight
call_function,<built-in function getattr>,{encoder_block_5_layer_1_layer_norm_weight: None},"(encoder_block_5_layer_1_layer_norm_weight, 'dtype')",{},"{eq_37: None, eq_38: None}",,encoder_block_5_layer_1_layer_norm_weight,eq_37,False,,"{'nn_module_stack': OrderedDict([('encoder', ('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('encoder.block.5', ('encoder.block.5', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('encoder.block.5.layer.1', ('encoder.block.5.layer.1', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>)), ('encoder.block.5.layer.1.layer_norm', ('encoder.block.5.layer.1.layer_norm', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerNorm'>))])}",[[768]],[True],True,0.0113279996439814,0.0113279996439814,0.0,0,0.0,"(1,)",,getattr_56
call_function,<built-in function eq>,{getattr_56: None},"(getattr_56, torch.float16)",{},{},,getattr_56,eq_38,False,,"{'nn_module_stack': OrderedDict([('encoder', ('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('encoder.block.5', ('encoder.block.5', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('encoder.block.5.layer.1', ('encoder.block.5.layer.1', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>)), ('encoder.block.5.layer.1.layer_norm', ('encoder.block.5.layer.1.layer_norm', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerNorm'>))])}",[[1]],[True],True,0.0112640000879764,0.0112640000879764,0.0,0,0.0,"(1,)",,eq_37
call_function,<built-in function eq>,{getattr_56: None},"(getattr_56, torch.bfloat16)",{},{},,eq_37,mul_38,False,,"{'nn_module_stack': OrderedDict([('encoder', ('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('encoder.block.5', ('encoder.block.5', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('encoder.block.5.layer.1', ('encoder.block.5.layer.1', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>)), ('encoder.block.5.layer.1.layer_norm', ('encoder.block.5.layer.1.layer_norm', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerNorm'>))])}",[[1]],[True],True,0.0112640000879764,0.0112640000879764,0.0,0,0.0,"(1,)",,eq_38
call_function,<built-in function mul>,"{encoder_block_5_layer_1_layer_norm_weight: None, mul_37: None}","(encoder_block_5_layer_1_layer_norm_weight, mul_37)",{},"{to_27: None, getattr_57: None, clone_2: None, size_15: None, getattr_59: None, getattr_60: None, getitem_76: None, size_16: None, getattr_62: None, getattr_63: None, getitem_82: None, size_17: None, getattr_65: None, getattr_66: None, getitem_88: None, size_18: None, getattr_68: None, getattr_69: None, getitem_94: None}",,eq_38,to_27,False,,"{'nn_module_stack': OrderedDict([('encoder', ('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('encoder.block.5', ('encoder.block.5', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('encoder.block.5.layer.1', ('encoder.block.5.layer.1', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>)), ('encoder.block.5.layer.1.layer_norm', ('encoder.block.5.layer.1.layer_norm', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerNorm'>))])}","[[768], [1, 512, 768]]","[True, True]",True,0.0307199992239475,0.0307199992239475,0.0,0,0.0,"(1, 512, 768)",torch.float32,mul_38
call_method,to,{mul_38: None},"(mul_38, torch.float32)",{},{encoder_block_5_layer_1_mlp_router_classifier: None},,mul_38,encoder_block_5_layer_1_mlp_router_classifier,False,,"{'nn_module_stack': OrderedDict([('encoder', ('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('encoder.block.5', ('encoder.block.5', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('encoder.block.5.layer.1', ('encoder.block.5.layer.1', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>)), ('encoder.block.5.layer.1.mlp', ('encoder.block.5.layer.1.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>)), ('encoder.block.5.layer.1.mlp.router', ('encoder.block.5.layer.1.mlp.router', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersTop1Router'>))])}","[[1, 512, 768]]",[True],True,0.0133119998499751,0.0133119998499751,0.0,0,0.0,"(1, 512, 768)",torch.float32,to_27
call_module,encoder.block.5.layer.1.mlp.router.classifier,{to_27: None},"(to_27,)",{},"{softmax_8: None, size_107: None, cat: None, output: None}",,to_27,softmax_8,False,,"{'nn_module_stack': OrderedDict([('encoder', ('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('encoder.block.5', ('encoder.block.5', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('encoder.block.5.layer.1', ('encoder.block.5.layer.1', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>)), ('encoder.block.5.layer.1.mlp', ('encoder.block.5.layer.1.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>)), ('encoder.block.5.layer.1.mlp.router', ('encoder.block.5.layer.1.mlp.router', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersTop1Router'>)), ('encoder.block.5.layer.1.mlp.router.classifier', ('encoder.block.5.layer.1.mlp.router.classifier', <class 'torch.nn.modules.linear.Linear'>))])}","[[1, 512, 768]]",[True],True,0.0655359998345375,0.0655359998345375,0.0,0,0.0,"(1, 512, 4)",torch.float32,encoder_block_5_layer_1_mlp_router_classifier
call_function,<function softmax at 0x7fb13b822160>,{encoder_block_5_layer_1_mlp_router_classifier: None},"(encoder_block_5_layer_1_mlp_router_classifier,)","{'dim': -1, '_stacklevel': 3, 'dtype': torch.float32}",{to_28: None},,encoder_block_5_layer_1_mlp_router_classifier,getattr_57,False,,"{'nn_module_stack': OrderedDict([('encoder', ('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('encoder.block.5', ('encoder.block.5', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('encoder.block.5.layer.1', ('encoder.block.5.layer.1', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>)), ('encoder.block.5.layer.1.mlp', ('encoder.block.5.layer.1.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>)), ('encoder.block.5.layer.1.mlp.router', ('encoder.block.5.layer.1.mlp.router', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersTop1Router'>))])}","[[1, 512, 4]]",[True],True,0.0307199992239475,0.0307199992239475,0.0,0,0.0,"(1, 512, 4)",torch.float32,softmax_8
call_function,<built-in function getattr>,{mul_38: None},"(mul_38, 'dtype')",{},{to_28: None},,softmax_8,to_28,False,,"{'nn_module_stack': OrderedDict([('encoder', ('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('encoder.block.5', ('encoder.block.5', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('encoder.block.5.layer.1', ('encoder.block.5.layer.1', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>)), ('encoder.block.5.layer.1.mlp', ('encoder.block.5.layer.1.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>)), ('encoder.block.5.layer.1.mlp.router', ('encoder.block.5.layer.1.mlp.router', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersTop1Router'>))])}","[[1, 512, 768]]",[True],True,0.0121919997036457,0.0121919997036457,0.0,0,0.0,"(1,)",,getattr_57
call_method,to,"{softmax_8: None, getattr_57: None}","(softmax_8, getattr_57)",{},"{argmax_4: None, max_3: None}",,getattr_57,argmax_4,False,,"{'nn_module_stack': OrderedDict([('encoder', ('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('encoder.block.5', ('encoder.block.5', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('encoder.block.5.layer.1', ('encoder.block.5.layer.1', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>)), ('encoder.block.5.layer.1.mlp', ('encoder.block.5.layer.1.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>)), ('encoder.block.5.layer.1.mlp.router', ('encoder.block.5.layer.1.mlp.router', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersTop1Router'>))])}","[[1, 512, 4], [1]]","[True, True]",True,0.0133119998499751,0.0133119998499751,0.0,0,0.0,"(1, 512, 4)",torch.float32,to_28
call_function,<built-in method argmax of type object at 0x7fb1e8ae7760>,{to_28: None},"(to_28,)",{'dim': -1},{one_hot_2: None},,to_28,one_hot_2,False,,"{'nn_module_stack': OrderedDict([('encoder', ('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('encoder.block.5', ('encoder.block.5', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('encoder.block.5.layer.1', ('encoder.block.5.layer.1', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>)), ('encoder.block.5.layer.1.mlp', ('encoder.block.5.layer.1.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>)), ('encoder.block.5.layer.1.mlp.router', ('encoder.block.5.layer.1.mlp.router', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersTop1Router'>))])}","[[1, 512, 4]]",[True],True,0.0286720003932714,0.0286720003932714,0.0,0,0.0,"(1, 512)",torch.int64,argmax_4
call_function,<built-in function one_hot>,{argmax_4: None},"(argmax_4,)",{'num_classes': 4},"{cumsum_2: None, mul_39: None}",,argmax_4,cumsum_2,False,,"{'nn_module_stack': OrderedDict([('encoder', ('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('encoder.block.5', ('encoder.block.5', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('encoder.block.5.layer.1', ('encoder.block.5.layer.1', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>)), ('encoder.block.5.layer.1.mlp', ('encoder.block.5.layer.1.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>)), ('encoder.block.5.layer.1.mlp.router', ('encoder.block.5.layer.1.mlp.router', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersTop1Router'>))])}","[[1, 512]]",[True],True,0.0409919992089271,0.0409919992089271,0.0,0,0.0,"(1, 512, 4)",torch.int64,one_hot_2
call_function,<built-in method cumsum of type object at 0x7fb1e8ae7760>,{one_hot_2: None},"(one_hot_2,)",{'dim': -2},{le_2: None},,one_hot_2,le_2,False,,"{'nn_module_stack': OrderedDict([('encoder', ('encoder', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersStack'>)), ('encoder.block.5', ('encoder.block.5', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersBlock'>)), ('encoder.block.5.layer.1', ('encoder.block.5.layer.1', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersLayerFF'>)), ('encoder.block.5.layer.1.mlp', ('encoder.block.5.layer.1.mlp', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersSparseMLP'>)), ('encoder.block.5.layer.1.mlp.router', ('encoder.block.5.layer.1.mlp.router', <class 'transformers.models.switch_transformers.modeling_switch_transformers.SwitchTransformersTop1Router'>))])}","[[1, 512, 4]]",[True],True,0.0768000036478042,0.0768000036478042,0.0,0,0.0,"(1, 512, 4)",torch.int64,cumsum_2
