OPName,Latency,Device,Torch Version,CUDNN Version,Kernel Name,Warps per SM,Blocks per SM,Grid x,Grid y,Grid z,Block x,Block y,Block z,CUDA Version,Kernels,B,M,N,K
linear,1.7649919986724854,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,96.0,12.0,224,3,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,375,2078,7157
linear,7.05622402826945,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,205.71428,25.714285,480,3,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,353,3735,15354
linear,5.153941472371419,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,194.28572,24.285715,340,4,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,459,3072,10868
linear,6.904661337534587,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,210.85715,26.357143,369,4,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,456,3598,11807
linear,7.5845441818237305,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,59.25,29.625,237,7,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,391,2373,15110
linear,5.2089385986328125,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,172.28572,21.535715,402,3,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,379,3162,12857
linear,8.51033624013265,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,44.25,22.125,177,7,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,394,3740,11273
linear,4.377546628316243,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,29.107143,14.553572,163,5,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,292,2796,10431
linear,8.020309448242188,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,61.25,30.625,245,7,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,405,2501,15653
linear,8.356095949808756,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,290.2857,36.285713,508,4,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,488,3163,16253
linear,3.723349412282308,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,114.0,14.25,266,3,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,353,3362,8510
linear,2.42085329691569,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,114.85714,14.357142,268,3,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,334,2252,8555
linear,4.027498722076416,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,171.85715,21.482143,401,3,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,352,2467,12815
linear,8.375093460083008,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,60.25,30.125,241,7,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,394,2561,15376
linear,3.7594453493754068,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,27.142857,13.571428,152,5,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,261,3002,9670
linear,4.152352015177409,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,218.14285,27.267857,509,3,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,334,2109,16279
linear,12.601386706034342,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,404.14285,50.517857,943,3,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,368,3449,30155
linear,16.43853823343913,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,111.75,55.875,447,7,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,416,4090,28554
linear,9.641685167948404,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,486.2857,60.785713,851,4,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,494,2178,27206
linear,7.312650680541992,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,50.892857,25.446428,285,5,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,298,2647,18221
linear,14.245792071024576,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,73.25,36.625,293,7,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,393,3656,18724
linear,9.321578661600748,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,405.14285,50.642857,709,4,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,497,2792,22682
linear,12.731157302856445,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,65.75,32.875,263,7,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,385,3611,16798
linear,13.055871963500977,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,81.07143,40.535713,454,5,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,319,3068,28994
linear,8.372661272684732,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,312.57144,39.07143,547,4,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,483,3061,17483
linear,8.883520126342773,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,261.0,32.625,609,3,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,358,3936,19463
linear,14.126325289408365,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,390.42856,48.80357,911,3,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,363,3985,29135
linear,15.679946581522623,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,84.5,42.25,338,7,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,416,3372,21582
linear,9.692469278971354,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,68.92857,34.464287,386,5,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,278,2549,24685
linear,10.874080022176107,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,409.14285,51.142857,716,4,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,503,3272,22896
linear,11.576096216837565,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,92.0,46.0,368,7,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,441,2262,23521
linear,29.066923141479492,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,170.89285,85.44643,957,5,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,314,3015,61222
linear,19.52243169148763,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,171.0,85.5,684,7,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,423,2110,43737
linear,32.411275227864586,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,229.5,114.75,918,7,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,398,2539,58708
linear,8.314933141072592,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,476.14285,59.517857,1111,3,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,381,2085,35521
linear,24.296831766764324,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,1020.0,127.5,1785,4,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,500,2683,57108
linear,19.913365681966145,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,120.35714,60.17857,674,5,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,302,3067,43103
linear,21.542847951253254,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,981.7143,122.71429,1718,4,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,512,2423,54947
linear,20.16636848449707,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,156.60715,78.30357,877,5,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,287,2293,56068
linear,11.161216100056967,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,549.4286,68.67857,1282,3,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,335,2488,41015
linear,25.66990915934245,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,956.0,119.5,1673,4,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,506,3002,53526
linear,38.059861501057945,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,177.5,88.75,710,7,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,434,3845,45415
linear,31.48223940531413,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,156.96428,78.48214,879,5,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,267,3596,56241
linear,12.40557861328125,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,473.57144,59.19643,1105,3,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,325,3075,35356
linear,33.11945470174154,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,930.2857,116.28571,1628,4,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,505,3841,52083
linear,20.671498616536457,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,804.0,100.5,1407,4,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,507,2826,44999
linear,0.47543466091156006,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,8.0,1.0,2,14,2,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,435,6748,240
linear,0.16506666938463846,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,29.714285,3.7142856,1,13,16,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,397,5410,36
linear,0.30530133843421936,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,15.714286,1.9642857,2,11,5,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,336,7778,152
linear,0.49671467145284015,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,7.428571,0.9285714,2,13,2,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,391,7104,233
linear,0.19068799912929535,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,12.857142,1.6071428,1,9,10,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,257,7202,95
linear,0.2315093328555425,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,9.0,1.125,1,9,7,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,266,7079,123
linear,0.3025813400745392,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,12.0,1.5,2,14,3,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,421,4615,199
linear,0.21468799809614816,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,15.428572,1.9285715,1,12,9,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,354,8172,79
linear,0.40436266859372455,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,11.142858,1.3928572,2,13,3,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,401,6739,210
linear,0.1701226681470871,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,22.0,2.75,1,14,11,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,421,5001,50
linear,0.14980266988277435,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,17.142857,2.142857,1,10,12,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,291,4455,67
linear,0.16922666629155478,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,11.0,1.375,1,11,7,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,348,4353,104
linear,0.22987733284632364,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,11.428572,1.4285715,1,10,8,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,311,8073,99
linear,0.2361706644296646,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,11.428572,1.4285715,2,10,4,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,307,4357,199
linear,0.1918613314628601,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,32.0,4.0,1,16,14,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,507,6193,26
linear,0.447925329208374,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,36.0,4.5,3,14,6,256,1,1,cu121,;maxwell_sgemm_128x32_tn,1,444,5905,293
linear,0.3949226637681325,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,36.0,4.5,4,9,7,256,1,1,cu121,;maxwell_sgemm_128x32_tn,1,263,5806,508
linear,0.46805333097775775,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,12.857142,1.6071428,3,10,3,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,297,7931,288
linear,0.5560959974924723,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,32.0,4.0,4,14,4,256,1,1,cu121,;maxwell_sgemm_128x32_tn,1,441,7504,445
linear,0.37566934029261273,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,11.571428,1.4464285,3,9,3,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,286,6274,277
linear,0.39474132657051086,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,12.857142,1.6071428,3,10,3,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,293,6586,296
linear,0.4254186650117238,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,10.285714,1.2857143,3,12,2,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,367,4892,308
linear,0.48814932505289715,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,36.0,4.5,3,12,7,256,1,1,cu121,;maxwell_sgemm_128x32_tn,1,375,7253,354
linear,0.5244799852371216,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,10.285714,1.2857143,3,12,2,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,355,6134,348
linear,0.5613973339398702,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,34.285713,4.285714,4,15,4,256,1,1,cu121,;maxwell_sgemm_128x32_tn,1,469,4961,440
linear,0.648255983988444,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,34.285713,4.285714,3,16,5,256,1,1,cu121,;maxwell_sgemm_128x32_tn,1,491,7595,310
linear,0.43088000019391376,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,37.714287,4.714286,4,11,6,256,1,1,cu121,;maxwell_sgemm_128x32_tn,1,342,5574,462
linear,0.44301865498224896,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,32.0,4.0,4,14,4,256,1,1,cu121,;maxwell_sgemm_128x32_tn,1,429,5392,483
linear,0.49877333641052246,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,32.0,4.0,4,14,4,256,1,1,cu121,;maxwell_sgemm_128x32_tn,1,437,6678,423
linear,0.5517119963963827,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,32.0,4.0,4,14,4,256,1,1,cu121,;maxwell_sgemm_128x32_tn,1,447,7474,477
linear,0.7099733352661133,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,15.0,7.5,12,7,5,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,422,6068,732
linear,0.8983040054639181,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,16.0,8.0,14,8,4,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,449,6178,881
linear,1.2492586771647136,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,17.142857,8.571428,15,8,4,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,488,7762,919
linear,0.5021973351637522,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,36.0,4.5,7,9,4,256,1,1,cu121,;maxwell_sgemm_128x32_tn,1,257,4380,804
linear,0.5910079876581827,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,36.0,4.5,7,9,4,256,1,1,cu121,;maxwell_sgemm_128x32_tn,1,265,5203,822
linear,0.5933013359705607,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,38.57143,4.821429,6,9,5,256,1,1,cu121,;maxwell_sgemm_128x32_tn,1,260,6557,740
linear,0.6704426805178324,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,34.285713,4.285714,5,12,4,256,1,1,cu121,;maxwell_sgemm_128x32_tn,1,366,6676,535
linear,0.5960746804873148,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,37.142857,4.642857,5,13,4,256,1,1,cu121,;maxwell_sgemm_128x32_tn,1,398,5364,609
linear,0.8131840030352274,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,36.0,4.5,7,9,4,256,1,1,cu121,;maxwell_sgemm_128x32_tn,1,276,7868,877
linear,0.5877866546312968,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,16.714285,8.357142,13,6,6,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,336,5230,784
linear,0.7066773374875387,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,15.0,7.5,12,7,5,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,444,6143,751
linear,0.6656960050264994,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_128x32_tn,37.142857,4.642857,5,13,4,256,1,1,cu121,;maxwell_sgemm_128x32_tn,1,388,6557,607
linear,0.6623253226280212,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,14.285714,7.142857,10,8,5,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,461,5878,592
linear,0.7977386514345804,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,16.5,8.25,11,7,6,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,423,8049,690
linear,0.7076586683591207,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,14.857142,7.428571,13,8,4,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,506,4878,820
linear,0.9295786619186401,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,16.964285,8.482142,19,5,5,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,276,7222,1185
linear,1.5364586512247722,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,47.142857,5.892857,55,3,2,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,285,6836,1737
linear,1.6826240221659343,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,45.714287,5.714286,40,4,2,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,479,7509,1271
linear,0.9950506488482157,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,48.857143,6.107143,57,3,2,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,373,4190,1808
linear,0.776693324247996,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,16.071428,8.035714,18,5,5,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,284,6593,1109
linear,1.3654826879501343,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,60.57143,7.571429,53,4,2,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,420,5322,1694
linear,0.7719786763191223,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,15.428572,7.714286,18,6,4,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,370,5351,1128
linear,1.72924800713857,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,43.42857,5.428571,38,4,2,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,458,7747,1209
linear,1.7191146612167358,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,43.714287,5.464286,51,3,2,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,370,7635,1618
linear,1.2060587008794148,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,46.857143,5.857143,41,4,2,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,458,5309,1295
linear,1.5531946818033855,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,16.0,8.0,32,7,2,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,429,4773,1999
linear,1.3260266383488972,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,17.857143,8.928572,25,5,4,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,282,7367,1562
linear,1.6593493223190308,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,51.42857,6.428571,60,3,2,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,300,7361,1914
linear,1.2352426449457805,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,54.0,6.75,63,3,2,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,323,5201,2009
linear,2.045354684193929,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,49.714287,6.214286,58,3,2,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,358,8093,1834
linear,2.7469653288523355,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,20.571428,10.285714,48,6,2,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,357,6114,3041
linear,3.3155413468678794,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,21.428572,10.714286,60,5,2,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,293,6278,3810
linear,1.9574399789174397,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,20.0,10.0,40,7,2,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,422,4830,2509
linear,3.9039679368336997,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_32x128_tn,63.42857,7.928571,111,4,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,468,7566,3545
linear,3.0174400011698403,Tesla P100-PCIE-16GB,p2.1.0,8902,maxwell_sgemm_64x64_tn,26.5,13.25,53,7,2,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,435,5657,3362
