op,target,_input_nodes,_args,_kwargs,users,type,_prev,_next,_erased,_repr_fn,meta,input_shapes,input_contiguous,contiguous,output_shape,dtype,Name
call_method,permute,{view_25: None},"(view_25, 0, 2, 1, 3)",{},{matmul_13: None},,view_25,size_28,False,,"{'nn_module_stack': OrderedDict([('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), ('bert.encoder.layer.6', <class 'transformers.models.bert.modeling_bert.BertLayer'>), ('bert.encoder.layer.6.attention', <class 'transformers.models.bert.modeling_bert.BertAttention'>), ('bert.encoder.layer.6.attention.self', <class 'transformers.models.bert.modeling_bert.BertSelfAttention'>)])}","[[16, 512, 16, 64]]",[True],False,"(16, 16, 512, 64)",torch.float32,permute_25
call_method,size,{bert_encoder_layer_6_attention_self_query: None},"(bert_encoder_layer_6_attention_self_query,)",{},{getitem_32: None},,permute_25,getitem_32,False,,"{'nn_module_stack': OrderedDict([('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), ('bert.encoder.layer.6', <class 'transformers.models.bert.modeling_bert.BertLayer'>), ('bert.encoder.layer.6.attention', <class 'transformers.models.bert.modeling_bert.BertAttention'>), ('bert.encoder.layer.6.attention.self', <class 'transformers.models.bert.modeling_bert.BertSelfAttention'>)])}","[[16, 512, 1024]]",[True],True,"(1,)",,size_28
call_function,<built-in function getitem>,{size_28: None},"(size_28, slice(None, -1, None))",{},{add_48: None},,size_28,add_48,False,,"{'nn_module_stack': OrderedDict([('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), ('bert.encoder.layer.6', <class 'transformers.models.bert.modeling_bert.BertLayer'>), ('bert.encoder.layer.6.attention', <class 'transformers.models.bert.modeling_bert.BertAttention'>), ('bert.encoder.layer.6.attention.self', <class 'transformers.models.bert.modeling_bert.BertSelfAttention'>)])}",[[1]],[True],True,"(1,)",,getitem_32
call_function,<built-in function add>,{getitem_32: None},"(getitem_32, (16, 64))",{},{view_26: None},,getitem_32,view_26,False,,"{'nn_module_stack': OrderedDict([('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), ('bert.encoder.layer.6', <class 'transformers.models.bert.modeling_bert.BertLayer'>), ('bert.encoder.layer.6.attention', <class 'transformers.models.bert.modeling_bert.BertAttention'>), ('bert.encoder.layer.6.attention.self', <class 'transformers.models.bert.modeling_bert.BertSelfAttention'>)])}",[[1]],[True],True,"(1,)",,add_48
call_method,view,"{bert_encoder_layer_6_attention_self_query: None, add_48: None}","(bert_encoder_layer_6_attention_self_query, add_48)",{},{permute_26: None},,add_48,permute_26,False,,"{'nn_module_stack': OrderedDict([('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), ('bert.encoder.layer.6', <class 'transformers.models.bert.modeling_bert.BertLayer'>), ('bert.encoder.layer.6.attention', <class 'transformers.models.bert.modeling_bert.BertAttention'>), ('bert.encoder.layer.6.attention.self', <class 'transformers.models.bert.modeling_bert.BertSelfAttention'>)])}","[[16, 512, 1024], [1]]","[True, True]",True,"(16, 512, 16, 64)",torch.float32,view_26
call_method,permute,{view_26: None},"(view_26, 0, 2, 1, 3)",{},{matmul_12: None},,view_26,transpose_6,False,,"{'nn_module_stack': OrderedDict([('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), ('bert.encoder.layer.6', <class 'transformers.models.bert.modeling_bert.BertLayer'>), ('bert.encoder.layer.6.attention', <class 'transformers.models.bert.modeling_bert.BertAttention'>), ('bert.encoder.layer.6.attention.self', <class 'transformers.models.bert.modeling_bert.BertSelfAttention'>)])}","[[16, 512, 16, 64]]",[True],False,"(16, 16, 512, 64)",torch.float32,permute_26
call_method,transpose,{permute_24: None},"(permute_24, -1, -2)",{},{matmul_12: None},,permute_26,matmul_12,False,,"{'nn_module_stack': OrderedDict([('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), ('bert.encoder.layer.6', <class 'transformers.models.bert.modeling_bert.BertLayer'>), ('bert.encoder.layer.6.attention', <class 'transformers.models.bert.modeling_bert.BertAttention'>), ('bert.encoder.layer.6.attention.self', <class 'transformers.models.bert.modeling_bert.BertSelfAttention'>)])}","[[16, 16, 512, 64]]",[False],False,"(16, 16, 64, 512)",torch.float32,transpose_6
call_function,<built-in method matmul of type object at 0x7f807641ed60>,"{permute_26: None, transpose_6: None}","(permute_26, transpose_6)",{},{truediv_6: None},,transpose_6,truediv_6,False,,"{'nn_module_stack': OrderedDict([('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), ('bert.encoder.layer.6', <class 'transformers.models.bert.modeling_bert.BertLayer'>), ('bert.encoder.layer.6.attention', <class 'transformers.models.bert.modeling_bert.BertAttention'>), ('bert.encoder.layer.6.attention.self', <class 'transformers.models.bert.modeling_bert.BertSelfAttention'>)])}","[[16, 16, 512, 64], [16, 16, 64, 512]]","[False, False]",True,"(16, 16, 512, 512)",torch.float32,matmul_12
call_function,<built-in function truediv>,{matmul_12: None},"(matmul_12, 8.0)",{},{add_49: None},,matmul_12,add_49,False,,"{'nn_module_stack': OrderedDict([('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), ('bert.encoder.layer.6', <class 'transformers.models.bert.modeling_bert.BertLayer'>), ('bert.encoder.layer.6.attention', <class 'transformers.models.bert.modeling_bert.BertAttention'>), ('bert.encoder.layer.6.attention.self', <class 'transformers.models.bert.modeling_bert.BertSelfAttention'>)])}","[[16, 16, 512, 512]]",[True],True,"(16, 16, 512, 512)",torch.float32,truediv_6
call_function,<built-in function add>,"{truediv_6: None, mul: None}","(truediv_6, mul)",{},{softmax_6: None},,truediv_6,softmax_6,False,,"{'nn_module_stack': OrderedDict([('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), ('bert.encoder.layer.6', <class 'transformers.models.bert.modeling_bert.BertLayer'>), ('bert.encoder.layer.6.attention', <class 'transformers.models.bert.modeling_bert.BertAttention'>), ('bert.encoder.layer.6.attention.self', <class 'transformers.models.bert.modeling_bert.BertSelfAttention'>)])}","[[16, 16, 512, 512], [16, 1, 1, 512]]","[True, True]",True,"(16, 16, 512, 512)",torch.float32,add_49
call_function,<function softmax at 0x7f800dfdfca0>,{add_49: None},"(add_49,)","{'dim': -1, '_stacklevel': 3, 'dtype': None}",{bert_encoder_layer_6_attention_self_dropout: None},,add_49,bert_encoder_layer_6_attention_self_dropout,False,,"{'nn_module_stack': OrderedDict([('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), ('bert.encoder.layer.6', <class 'transformers.models.bert.modeling_bert.BertLayer'>), ('bert.encoder.layer.6.attention', <class 'transformers.models.bert.modeling_bert.BertAttention'>), ('bert.encoder.layer.6.attention.self', <class 'transformers.models.bert.modeling_bert.BertSelfAttention'>)])}","[[16, 16, 512, 512]]",[True],True,"(16, 16, 512, 512)",torch.float32,softmax_6
call_module,bert.encoder.layer.6.attention.self.dropout,{softmax_6: None},"(softmax_6,)",{},{matmul_13: None},,softmax_6,matmul_13,False,,"{'nn_module_stack': OrderedDict([('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), ('bert.encoder.layer.6', <class 'transformers.models.bert.modeling_bert.BertLayer'>), ('bert.encoder.layer.6.attention', <class 'transformers.models.bert.modeling_bert.BertAttention'>), ('bert.encoder.layer.6.attention.self', <class 'transformers.models.bert.modeling_bert.BertSelfAttention'>), ('bert.encoder.layer.6.attention.self.dropout', <class 'torch.nn.modules.dropout.Dropout'>)])}","[[16, 16, 512, 512]]",[True],True,"(16, 16, 512, 512)",torch.float32,bert_encoder_layer_6_attention_self_dropout
call_function,<built-in method matmul of type object at 0x7f807641ed60>,"{bert_encoder_layer_6_attention_self_dropout: None, permute_25: None}","(bert_encoder_layer_6_attention_self_dropout, permute_25)",{},{permute_27: None},,bert_encoder_layer_6_attention_self_dropout,permute_27,False,,"{'nn_module_stack': OrderedDict([('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), ('bert.encoder.layer.6', <class 'transformers.models.bert.modeling_bert.BertLayer'>), ('bert.encoder.layer.6.attention', <class 'transformers.models.bert.modeling_bert.BertAttention'>), ('bert.encoder.layer.6.attention.self', <class 'transformers.models.bert.modeling_bert.BertSelfAttention'>)])}","[[16, 16, 512, 512], [16, 16, 512, 64]]","[True, False]",True,"(16, 16, 512, 64)",torch.float32,matmul_13
call_method,permute,{matmul_13: None},"(matmul_13, 0, 2, 1, 3)",{},{contiguous_6: None},,matmul_13,contiguous_6,False,,"{'nn_module_stack': OrderedDict([('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), ('bert.encoder.layer.6', <class 'transformers.models.bert.modeling_bert.BertLayer'>), ('bert.encoder.layer.6.attention', <class 'transformers.models.bert.modeling_bert.BertAttention'>), ('bert.encoder.layer.6.attention.self', <class 'transformers.models.bert.modeling_bert.BertSelfAttention'>)])}","[[16, 16, 512, 64]]",[True],False,"(16, 512, 16, 64)",torch.float32,permute_27
call_method,contiguous,{permute_27: None},"(permute_27,)",{},"{size_29: None, view_27: None}",,permute_27,size_29,False,,"{'nn_module_stack': OrderedDict([('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), ('bert.encoder.layer.6', <class 'transformers.models.bert.modeling_bert.BertLayer'>), ('bert.encoder.layer.6.attention', <class 'transformers.models.bert.modeling_bert.BertAttention'>), ('bert.encoder.layer.6.attention.self', <class 'transformers.models.bert.modeling_bert.BertSelfAttention'>)])}","[[16, 512, 16, 64]]",[False],True,"(16, 512, 16, 64)",torch.float32,contiguous_6
call_method,size,{contiguous_6: None},"(contiguous_6,)",{},{getitem_33: None},,contiguous_6,getitem_33,False,,"{'nn_module_stack': OrderedDict([('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), ('bert.encoder.layer.6', <class 'transformers.models.bert.modeling_bert.BertLayer'>), ('bert.encoder.layer.6.attention', <class 'transformers.models.bert.modeling_bert.BertAttention'>), ('bert.encoder.layer.6.attention.self', <class 'transformers.models.bert.modeling_bert.BertSelfAttention'>)])}","[[16, 512, 16, 64]]",[True],True,"(1,)",,size_29
call_function,<built-in function getitem>,{size_29: None},"(size_29, slice(None, -2, None))",{},{add_50: None},,size_29,add_50,False,,"{'nn_module_stack': OrderedDict([('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), ('bert.encoder.layer.6', <class 'transformers.models.bert.modeling_bert.BertLayer'>), ('bert.encoder.layer.6.attention', <class 'transformers.models.bert.modeling_bert.BertAttention'>), ('bert.encoder.layer.6.attention.self', <class 'transformers.models.bert.modeling_bert.BertSelfAttention'>)])}",[[1]],[True],True,"(1,)",,getitem_33
call_function,<built-in function add>,{getitem_33: None},"(getitem_33, (1024,))",{},{view_27: None},,getitem_33,view_27,False,,"{'nn_module_stack': OrderedDict([('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), ('bert.encoder.layer.6', <class 'transformers.models.bert.modeling_bert.BertLayer'>), ('bert.encoder.layer.6.attention', <class 'transformers.models.bert.modeling_bert.BertAttention'>), ('bert.encoder.layer.6.attention.self', <class 'transformers.models.bert.modeling_bert.BertSelfAttention'>)])}",[[1]],[True],True,"(1,)",,add_50
call_method,view,"{contiguous_6: None, add_50: None}","(contiguous_6, add_50)",{},{bert_encoder_layer_6_attention_output_dense: None},,add_50,bert_encoder_layer_6_attention_output_dense,False,,"{'nn_module_stack': OrderedDict([('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), ('bert.encoder.layer.6', <class 'transformers.models.bert.modeling_bert.BertLayer'>), ('bert.encoder.layer.6.attention', <class 'transformers.models.bert.modeling_bert.BertAttention'>), ('bert.encoder.layer.6.attention.self', <class 'transformers.models.bert.modeling_bert.BertSelfAttention'>)])}","[[16, 512, 16, 64], [1]]","[True, True]",True,"(16, 512, 1024)",torch.float32,view_27
call_module,bert.encoder.layer.6.attention.output.dense,{view_27: None},"(view_27,)",{},{bert_encoder_layer_6_attention_output_dropout: None},,view_27,bert_encoder_layer_6_attention_output_dropout,False,,"{'nn_module_stack': OrderedDict([('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), ('bert.encoder.layer.6', <class 'transformers.models.bert.modeling_bert.BertLayer'>), ('bert.encoder.layer.6.attention', <class 'transformers.models.bert.modeling_bert.BertAttention'>), ('bert.encoder.layer.6.attention.output', <class 'transformers.models.bert.modeling_bert.BertSelfOutput'>), ('bert.encoder.layer.6.attention.output.dense', <class 'torch.nn.modules.linear.Linear'>)])}","[[16, 512, 1024]]",[True],True,"(16, 512, 1024)",torch.float32,bert_encoder_layer_6_attention_output_dense
call_module,bert.encoder.layer.6.attention.output.dropout,{bert_encoder_layer_6_attention_output_dense: None},"(bert_encoder_layer_6_attention_output_dense,)",{},{add_51: None},,bert_encoder_layer_6_attention_output_dense,add_51,False,,"{'nn_module_stack': OrderedDict([('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), ('bert.encoder.layer.6', <class 'transformers.models.bert.modeling_bert.BertLayer'>), ('bert.encoder.layer.6.attention', <class 'transformers.models.bert.modeling_bert.BertAttention'>), ('bert.encoder.layer.6.attention.output', <class 'transformers.models.bert.modeling_bert.BertSelfOutput'>), ('bert.encoder.layer.6.attention.output.dropout', <class 'torch.nn.modules.dropout.Dropout'>)])}","[[16, 512, 1024]]",[True],True,"(16, 512, 1024)",torch.float32,bert_encoder_layer_6_attention_output_dropout
call_function,<built-in function add>,"{bert_encoder_layer_6_attention_output_dropout: None, bert_encoder_layer_5_output_layer_norm: None}","(bert_encoder_layer_6_attention_output_dropout, bert_encoder_layer_5_output_layer_norm)",{},{bert_encoder_layer_6_attention_output_layer_norm: None},,bert_encoder_layer_6_attention_output_dropout,bert_encoder_layer_6_attention_output_layer_norm,False,,"{'nn_module_stack': OrderedDict([('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), ('bert.encoder.layer.6', <class 'transformers.models.bert.modeling_bert.BertLayer'>), ('bert.encoder.layer.6.attention', <class 'transformers.models.bert.modeling_bert.BertAttention'>), ('bert.encoder.layer.6.attention.output', <class 'transformers.models.bert.modeling_bert.BertSelfOutput'>)])}","[[16, 512, 1024], [16, 512, 1024]]","[True, True]",True,"(16, 512, 1024)",torch.float32,add_51
call_module,bert.encoder.layer.6.attention.output.LayerNorm,{add_51: None},"(add_51,)",{},"{bert_encoder_layer_6_intermediate_dense: None, add_52: None}",,add_51,bert_encoder_layer_6_intermediate_dense,False,,"{'nn_module_stack': OrderedDict([('bert', <class 'transformers.models.bert.modeling_bert.BertModel'>), ('bert.encoder', <class 'transformers.models.bert.modeling_bert.BertEncoder'>), ('bert.encoder.layer.6', <class 'transformers.models.bert.modeling_bert.BertLayer'>), ('bert.encoder.layer.6.attention', <class 'transformers.models.bert.modeling_bert.BertAttention'>), ('bert.encoder.layer.6.attention.output', <class 'transformers.models.bert.modeling_bert.BertSelfOutput'>), ('bert.encoder.layer.6.attention.output.LayerNorm', <class 'torch.nn.modules.normalization.LayerNorm'>)])}","[[16, 512, 1024]]",[True],True,"(16, 512, 1024)",torch.float32,bert_encoder_layer_6_attention_output_layer_norm
