op,target,_input_nodes,_args,_kwargs,users,type,_prev,_next,_erased,_repr_fn,meta,input_shapes,input_contiguous,contiguous,output_shape,dtype,Name
call_method,view,"{getitem_89: None, add_89: None}","(getitem_89, add_89)",{},{permute_28: None},,add_89,permute_28,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.7', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.7.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)])}","[[8, 1024, 1280], [1]]","[False, True]",False,"(8, 1024, 20, 64)",torch.float32,view_87
call_method,permute,{view_87: None},"(view_87, 0, 2, 1, 3)",{},"{matmul_14: None, size_114: None}",,view_87,size_111,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.7', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.7.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)])}","[[8, 1024, 20, 64]]",[False],False,"(8, 20, 1024, 64)",torch.float32,permute_28
call_method,size,{getitem_90: None},"(getitem_90,)",{},{getitem_93: None},,permute_28,getitem_93,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.7', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.7.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)])}","[[8, 1024, 1280]]",[False],True,"(1,)",,size_111
call_function,<built-in function getitem>,{size_111: None},"(size_111, slice(None, -1, None))",{},{add_90: None},,size_111,add_90,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.7', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.7.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)])}",[[1]],[True],True,"(1,)",,getitem_93
call_function,<built-in function add>,{getitem_93: None},"(getitem_93, (20, 64))",{},{view_88: None},,getitem_93,view_88,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.7', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.7.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)])}",[[1]],[True],True,"(1,)",,add_90
call_method,view,"{getitem_90: None, add_90: None}","(getitem_90, add_90)",{},{permute_29: None},,add_90,permute_29,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.7', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.7.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)])}","[[8, 1024, 1280], [1]]","[False, True]",False,"(8, 1024, 20, 64)",torch.float32,view_88
call_method,permute,{view_88: None},"(view_88, 0, 2, 1, 3)",{},"{transpose_7: None, size_115: None, output: None}",,view_88,size_112,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.7', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.7.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)])}","[[8, 1024, 20, 64]]",[False],False,"(8, 20, 1024, 64)",torch.float32,permute_29
call_method,size,{getitem_91: None},"(getitem_91,)",{},{getitem_94: None},,permute_29,getitem_94,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.7', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.7.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)])}","[[8, 1024, 1280]]",[False],True,"(1,)",,size_112
call_function,<built-in function getitem>,{size_112: None},"(size_112, slice(None, -1, None))",{},{add_91: None},,size_112,add_91,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.7', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.7.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)])}",[[1]],[True],True,"(1,)",,getitem_94
call_function,<built-in function add>,{getitem_94: None},"(getitem_94, (20, 64))",{},{view_89: None},,getitem_94,view_89,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.7', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.7.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)])}",[[1]],[True],True,"(1,)",,add_91
call_method,view,"{getitem_91: None, add_91: None}","(getitem_91, add_91)",{},{permute_30: None},,add_91,permute_30,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.7', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.7.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)])}","[[8, 1024, 1280], [1]]","[False, True]",False,"(8, 1024, 20, 64)",torch.float32,view_89
call_method,permute,{view_89: None},"(view_89, 0, 2, 1, 3)",{},"{size_113: None, getattr_65: None, matmul_15: None, output: None}",,view_89,transpose_7,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.7', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.7.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)])}","[[8, 1024, 20, 64]]",[False],False,"(8, 20, 1024, 64)",torch.float32,permute_30
call_method,transpose,{permute_29: None},"(permute_29, -1, -2)",{},{matmul_14: None},,permute_30,matmul_14,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.7', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.7.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)])}","[[8, 20, 1024, 64]]",[False],False,"(8, 20, 64, 1024)",torch.float32,transpose_7
call_function,<built-in method matmul of type object at 0x7f703d574d60>,"{permute_28: None, transpose_7: None}","(permute_28, transpose_7)",{},"{getattr_58: None, getattr_59: None, truediv_7: None}",,transpose_7,size_113,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.7', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.7.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)])}","[[8, 20, 1024, 64], [8, 20, 64, 1024]]","[False, False]",True,"(8, 20, 1024, 1024)",torch.float32,matmul_14
call_method,size,{permute_30: None},"(permute_30, -1)",{},{pow_15: None},,matmul_14,pow_15,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.7', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.7.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)])}","[[8, 20, 1024, 64]]",[False],True,"(1,)",,size_113
call_function,<built-in function pow>,{size_113: None},"(size_113, 0.5)",{},{full_14: None},,size_113,getattr_58,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.7', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.7.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)])}",[[1]],[True],True,"(1,)",,pow_15
call_function,<built-in function getattr>,{matmul_14: None},"(matmul_14, 'dtype')",{},{full_14: None},,pow_15,getattr_59,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.7', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.7.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)])}","[[8, 20, 1024, 1024]]",[True],True,"(1,)",,getattr_58
call_function,<built-in function getattr>,{matmul_14: None},"(matmul_14, 'device')",{},{full_14: None},,getattr_58,full_14,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.7', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.7.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)])}","[[8, 20, 1024, 1024]]",[True],True,"(1,)",,getattr_59
call_function,<built-in method full of type object at 0x7f703d574d60>,"{pow_15: None, getattr_58: None, getattr_59: None}","([], pow_15)","{'dtype': getattr_58, 'device': getattr_59}",{truediv_7: None},,getattr_59,truediv_7,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.7', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.7.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)])}","[[1], [1], [1]]","[True, True, True]",True,"(1,)",torch.float32,full_14
call_function,<built-in function truediv>,"{matmul_14: None, full_14: None}","(matmul_14, full_14)",{},"{getattr_60: None, getattr_62: None, getattr_63: None, getattr_64: None, to_7: None}",,full_14,size_114,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.7', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.7.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)])}","[[8, 20, 1024, 1024], [1]]","[True, True]",True,"(8, 20, 1024, 1024)",torch.float32,truediv_7
call_method,size,{permute_28: None},"(permute_28, -2)",{},{sub_7: None},,truediv_7,size_115,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.7', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.7.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)])}","[[8, 20, 1024, 64]]",[False],True,"(1,)",,size_114
call_method,size,{permute_29: None},"(permute_29, -2)",{},"{sub_7: None, getitem_95: None}",,size_114,transformer_h_7_attn_bias,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.7', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.7.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)])}","[[8, 20, 1024, 64]]",[False],True,"(1,)",,size_115
get_attr,transformer.h.7.attn.bias,{},(),{},{getitem_95: None},,size_115,sub_7,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.7', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.7.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)])}",[],[],True,"(1, 1, 1024, 1024)",torch.bool,transformer_h_7_attn_bias
call_function,<built-in function sub>,"{size_115: None, size_114: None}","(size_115, size_114)",{},{getitem_95: None},,transformer_h_7_attn_bias,getitem_95,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.7', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.7.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)])}","[[1], [1]]","[True, True]",True,"(1,)",,sub_7
call_function,<built-in function getitem>,"{transformer_h_7_attn_bias: None, sub_7: None, size_115: None}","(transformer_h_7_attn_bias, (slice(None, None, None), slice(None, None, None), slice(sub_7, size_115, None), slice(None, size_115, None)))",{},{where_7: None},,sub_7,getattr_60,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.7', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.7.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)])}","[[1, 1, 1024, 1024], [1], [1]]","[True, True, True]",True,"(1, 1, 1024, 1024)",torch.bool,getitem_95
call_function,<built-in function getattr>,{truediv_7: None},"(truediv_7, 'dtype')",{},{finfo_7: None},,getitem_95,finfo_7,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.7', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.7.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)])}","[[8, 20, 1024, 1024]]",[True],True,"(1,)",,getattr_60
call_function,<class 'torch.finfo'>,{getattr_60: None},"(getattr_60,)",{},{getattr_61: None},,getattr_60,getattr_61,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.7', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.7.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)])}",[[1]],[True],True,"(1,)",,finfo_7
call_function,<built-in function getattr>,{finfo_7: None},"(finfo_7, 'min')",{},{full_15: None},,finfo_7,getattr_62,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.7', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.7.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)])}",[[1]],[True],True,"(1,)",,getattr_61
call_function,<built-in function getattr>,{truediv_7: None},"(truediv_7, 'dtype')",{},{full_15: None},,getattr_61,getattr_63,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.7', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.7.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)])}","[[8, 20, 1024, 1024]]",[True],True,"(1,)",,getattr_62
call_function,<built-in function getattr>,{truediv_7: None},"(truediv_7, 'device')",{},{full_15: None},,getattr_62,full_15,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.7', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.7.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)])}","[[8, 20, 1024, 1024]]",[True],True,"(1,)",,getattr_63
call_function,<built-in method full of type object at 0x7f703d574d60>,"{getattr_61: None, getattr_62: None, getattr_63: None}","([], getattr_61)","{'dtype': getattr_62, 'device': getattr_63}",{where_7: None},,getattr_63,getattr_64,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.7', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.7.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)])}","[[1], [1], [1]]","[True, True, True]",True,"(1,)",torch.float32,full_15
call_function,<built-in function getattr>,{truediv_7: None},"(truediv_7, 'dtype')",{},{to_7: None},,full_15,to_7,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.7', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.7.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)])}","[[8, 20, 1024, 1024]]",[True],True,"(1,)",,getattr_64
call_method,to,"{truediv_7: None, getattr_64: None}","(truediv_7, getattr_64)",{},{where_7: None},,getattr_64,where_7,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.7', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.7.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)])}","[[8, 20, 1024, 1024], [1]]","[True, True]",True,"(8, 20, 1024, 1024)",torch.float32,to_7
call_function,<built-in method where of type object at 0x7f703d574d60>,"{getitem_95: None, to_7: None, full_15: None}","(getitem_95, to_7, full_15)",{},{softmax_7: None},,to_7,softmax_7,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.7', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.7.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)])}","[[1, 1, 1024, 1024], [8, 20, 1024, 1024], [1]]","[True, True, True]",True,"(8, 20, 1024, 1024)",torch.float32,where_7
call_function,<function softmax at 0x7f6fd5135ca0>,{where_7: None},"(where_7,)","{'dim': -1, '_stacklevel': 3, 'dtype': None}",{type_8: None},,where_7,getattr_65,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.7', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.7.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)])}","[[8, 20, 1024, 1024]]",[True],True,"(8, 20, 1024, 1024)",torch.float32,softmax_7
call_function,<built-in function getattr>,{permute_30: None},"(permute_30, 'dtype')",{},{type_8: None},,softmax_7,type_8,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.7', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.7.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)])}","[[8, 20, 1024, 64]]",[False],True,"(1,)",,getattr_65
call_method,type,"{softmax_7: None, getattr_65: None}","(softmax_7, getattr_65)",{},{transformer_h_7_attn_attn_dropout: None},,getattr_65,transformer_h_7_attn_attn_dropout,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.7', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.7.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)])}","[[8, 20, 1024, 1024], [1]]","[True, True]",True,"(8, 20, 1024, 1024)",torch.float32,type_8
call_module,transformer.h.7.attn.attn_dropout,{type_8: None},"(type_8,)",{},{matmul_15: None},,type_8,matmul_15,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.7', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.7.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>), ('transformer.h.7.attn.attn_dropout', <class 'torch.nn.modules.dropout.Dropout'>)])}","[[8, 20, 1024, 1024]]",[True],True,"(8, 20, 1024, 1024)",torch.float32,transformer_h_7_attn_attn_dropout
call_function,<built-in method matmul of type object at 0x7f703d574d60>,"{transformer_h_7_attn_attn_dropout: None, permute_30: None}","(transformer_h_7_attn_attn_dropout, permute_30)",{},{permute_31: None},,transformer_h_7_attn_attn_dropout,permute_31,False,,"{'nn_module_stack': OrderedDict([('transformer', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Model'>), ('transformer.h.7', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Block'>), ('transformer.h.7.attn', <class 'transformers.models.gpt2.modeling_gpt2.GPT2Attention'>)])}","[[8, 20, 1024, 1024], [8, 20, 1024, 64]]","[True, False]",True,"(8, 20, 1024, 64)",torch.float32,matmul_15
